,temperature,wind,time
2015-10-15 02:00:00,12.2,4.4,3:51 AM
2015-10-15 03:00:00,11.7,4.4,4:51 AM
2015-10-15 04:00:00,11.1,4.4,5:51 AM
2015-10-15 05:00:00,10.6,5.0,6:51 AM
2015-10-15 06:00:00,11.1,4.4,7:51 AM
2015-10-15 07:00:00,11.7,4.4,8:51 AM
2015-10-15 08:00:00,12.8,3.9,9:51 AM
2015-10-15 09:00:00,13.3,2.8,10:51 AM
2015-10-15 10:00:00,15.6,3.9,11:51 AM
2015-10-15 11:00:00,17.2,3.3,12:51 PM
2015-10-15 12:00:00,16.7,2.8,1:51 PM
2015-10-15 13:00:00,17.8,3.3,2:51 PM
2015-10-15 14:00:00,17.2,2.8,3:51 PM
2015-10-15 15:00:00,16.7,3.3,4:51 PM
2015-10-15 16:00:00,16.1,4.4,5:51 PM
2015-10-15 17:00:00,16.1,2.2,6:51 PM
2015-10-15 18:00:00,15.6,2.8,7:51 PM
2015-10-15 19:00:00,15.0,3.9,8:51 PM
2015-10-15 20:00:00,15.6,3.3,9:51 PM
2015-10-15 21:00:00,15.0,3.9,10:51 PM
2015-10-15 22:00:00,14.4,3.9,11:51 PM
2015-10-15 23:00:00,13.9,4.4,12:51 AM
2015-10-16 00:00:00,14.4,4.4,1:51 AM
2015-10-16 01:00:00,13.9,4.4,2:51 AM
2015-10-16 02:00:00,13.3,5.0,3:51 AM
2015-10-16 03:00:00,13.3,6.7,4:51 AM
2015-10-16 04:00:00,13.3,7.2,5:51 AM
2015-10-16 05:00:00,12.8,7.2,6:51 AM
2015-10-16 06:00:00,12.8,5.0,7:51 AM
2015-10-16 07:00:00,12.8,4.4,8:51 AM
2015-10-16 08:00:00,13.9,4.4,9:51 AM
2015-10-16 09:00:00,15.0,4.4,10:51 AM
2015-10-16 10:00:00,16.1,3.9,11:51 AM
2015-10-16 11:00:00,15.6,2.8,12:51 PM
2015-10-16 12:00:00,16.1,2.2,1:51 PM
2015-10-16 13:00:00,16.7,1.7,2:51 PM
2015-10-16 14:00:00,17.2,1.1,3:51 PM
2015-10-16 15:00:00,16.7,1.1,4:51 PM
2015-10-16 16:00:00,16.1,0.6,5:51 PM
2015-10-16 17:00:00,15.0,1.7,6:51 PM
2015-10-16 18:00:00,15.0,1.7,7:51 PM
2015-10-16 19:00:00,13.9,2.2,8:51 PM
2015-10-16 20:00:00,12.8,3.3,9:51 PM
2015-10-16 21:00:00,12.2,3.3,10:51 PM
2015-10-16 22:00:00,12.2,3.3,11:51 PM
2015-10-16 23:00:00,12.2,3.9,12:51 AM
2015-10-17 00:00:00,11.7,3.3,1:51 AM
2015-10-17 01:00:00,11.1,3.3,2:51 AM
2015-10-17 02:00:00,10.0,3.3,3:51 AM
2015-10-17 03:00:00,10.0,3.3,4:51 AM
2015-10-17 04:00:00,9.4,3.3,5:51 AM
2015-10-17 05:00:00,8.9,3.3,6:51 AM
2015-10-17 06:00:00,8.9,2.8,7:51 AM
2015-10-17 07:00:00,8.9,2.8,8:51 AM
2015-10-17 08:00:00,10.0,-1.7,9:51 AM
2015-10-17 09:00:00,10.6,-2.8,10:51 AM
2015-10-17 10:00:00,11.1,-3.9,11:51 AM
2015-10-17 11:00:00,11.7,-3.3,12:51 PM
2015-10-17 12:00:00,11.7,-3.3,1:51 PM
2015-10-17 13:00:00,12.8,-5.0,2:51 PM
2015-10-17 14:00:00,11.1,-5.6,3:51 PM
2015-10-17 15:00:00,11.1,-6.1,4:51 PM
2015-10-17 16:00:00,10.6,-6.7,5:51 PM
2015-10-17 17:00:00,10.0,-6.7,6:51 PM
2015-10-17 18:00:00,8.9,-6.7,7:51 PM
2015-10-17 19:00:00,8.3,-7.2,8:51 PM
2015-10-17 20:00:00,7.8,-6.7,9:51 PM
2015-10-17 21:00:00,7.2,5.9,10:51 PM
2015-10-17 22:00:00,6.7,4.2,11:51 PM
2015-10-17 23:00:00,5.6,3.2,12:51 AM
2015-10-18 00:00:00,5.0,2.8,1:51 AM
2015-10-18 01:00:00,4.4,-5.6,2:51 AM
2015-10-18 02:00:00,4.4,2.6,3:51 AM
2015-10-18 03:00:00,3.9,2.0,4:51 AM
2015-10-18 04:00:00,3.9,1.5,5:51 AM
2015-10-18 05:00:00,3.3,2.0,6:51 AM
2015-10-18 06:00:00,3.3,2.0,7:51 AM
2015-10-18 07:00:00,3.9,-3.9,8:51 AM
2015-10-18 08:00:00,5.0,2.5,9:51 AM
2015-10-18 09:00:00,6.1,-3.9,10:51 AM
2015-10-18 10:00:00,7.8,-5.6,11:51 AM
2015-10-18 11:00:00,8.9,-7.2,12:51 PM
2015-10-18 12:00:00,8.9,-7.8,1:51 PM
2015-10-18 13:00:00,8.9,-9.4,2:51 PM
2015-10-18 14:00:00,9.4,-9.4,3:51 PM
2015-10-18 15:00:00,8.9,-7.2,4:51 PM
2015-10-18 16:00:00,8.3,-7.2,5:51 PM
2015-10-18 17:00:00,7.2,-6.1,6:51 PM
2015-10-18 18:00:00,6.7,3.9,7:51 PM
2015-10-18 19:00:00,5.6,4.6,8:51 PM
2015-10-18 20:00:00,5.0,3.9,9:51 PM
2015-10-18 21:00:00,4.4,-4.4,10:51 PM
2015-10-18 22:00:00,3.9,-4.4,11:51 PM
2015-10-18 23:00:00,3.3,1.3,12:51 AM
2015-10-19 00:00:00,3.3,2.0,1:51 AM
2015-10-19 01:00:00,2.8,-5.0,2:51 AM
2015-10-19 02:00:00,2.8,0.2,3:51 AM
2015-10-19 03:00:00,2.2,-4.4,4:51 AM
2015-10-19 04:00:00,1.7,0.1,5:51 AM
2015-10-19 05:00:00,2.2,-5.0,6:51 AM
2015-10-19 06:00:00,2.2,-4.4,7:51 AM
2015-10-19 07:00:00,3.3,-4.4,8:51 AM
2015-10-19 08:00:00,4.4,3.2,9:51 AM
2015-10-19 09:00:00,6.1,4.6,10:51 AM
2015-10-19 10:00:00,8.3,-4.4,11:51 AM
2015-10-19 11:00:00,8.9,-4.4,12:51 PM
2015-10-19 12:00:00,10.6,-4.4,1:51 PM
2015-10-19 13:00:00,11.1,-5.6,2:51 PM
2015-10-19 14:00:00,11.1,-5.0,3:51 PM
2015-10-19 15:00:00,11.1,-4.4,4:51 PM
2015-10-19 16:00:00,10.6,-4.4,5:51 PM
2015-10-19 17:00:00,10.0,-3.9,6:51 PM
2015-10-19 18:00:00,10.0,-2.2,7:51 PM
2015-10-19 19:00:00,10.0,-1.7,8:51 PM
2015-10-19 20:00:00,10.0,-1.1,9:51 PM
2015-10-19 21:00:00,9.4,-0.6,10:51 PM
2015-10-19 22:00:00,9.4,-0.6,11:51 PM
2015-10-19 23:00:00,9.4,-0.6,12:51 AM
2015-10-20 00:00:00,8.9,0.6,1:51 AM
2015-10-20 01:00:00,9.4,0.6,2:51 AM
2015-10-20 02:00:00,9.4,0.6,3:51 AM
2015-10-20 03:00:00,9.4,1.1,4:51 AM
2015-10-20 04:00:00,9.4,1.1,5:51 AM
2015-10-20 05:00:00,9.4,1.1,6:51 AM
2015-10-20 06:00:00,10.0,1.1,7:51 AM
2015-10-20 07:00:00,10.0,1.1,8:51 AM
2015-10-20 08:00:00,12.2,1.1,9:51 AM
2015-10-20 09:00:00,13.9,1.7,10:51 AM
2015-10-20 10:00:00,15.6,1.1,11:51 AM
2015-10-20 11:00:00,17.2,1.1,12:51 PM
2015-10-20 12:00:00,19.4,1.7,1:51 PM
2015-10-20 13:00:00,20.6,2.8,2:51 PM
2015-10-20 14:00:00,20.6,2.2,3:51 PM
2015-10-20 15:00:00,20.6,2.8,4:51 PM
2015-10-20 16:00:00,20.0,2.8,5:51 PM
2015-10-20 17:00:00,18.9,4.4,6:51 PM
2015-10-20 18:00:00,18.9,3.3,7:51 PM
2015-10-20 19:00:00,18.3,3.9,8:51 PM
2015-10-20 20:00:00,17.8,3.9,9:51 PM
2015-10-20 21:00:00,17.2,3.9,10:51 PM
2015-10-20 22:00:00,16.7,4.4,11:51 PM
2015-10-20 23:00:00,16.7,4.4,12:51 AM
2015-10-21 00:00:00,16.1,4.4,1:51 AM
2015-10-21 01:00:00,15.6,4.4,2:51 AM
2015-10-21 02:00:00,15.6,3.9,3:51 AM
2015-10-21 03:00:00,15.0,4.4,4:51 AM
2015-10-21 04:00:00,15.6,4.4,5:51 AM
2015-10-21 05:00:00,14.4,5.0,6:51 AM
2015-10-21 06:00:00,14.4,5.6,7:51 AM
2015-10-21 07:00:00,16.1,6.7,8:51 AM
2015-10-21 08:00:00,17.8,5.6,9:51 AM
2015-10-21 09:00:00,18.9,6.1,10:51 AM
2015-10-21 10:00:00,21.1,5.6,11:51 AM
2015-10-21 11:00:00,23.3,5.6,12:51 PM
2015-10-21 12:00:00,24.4,7.2,1:51 PM
2015-10-21 13:00:00,23.3,7.2,2:51 PM
2015-10-21 14:00:00,22.8,5.6,3:51 PM
2015-10-21 15:00:00,22.2,6.7,4:51 PM
2015-10-21 16:00:00,20.0,6.7,5:51 PM
2015-10-21 17:00:00,18.9,8.9,6:51 PM
2015-10-21 18:00:00,18.3,10.0,7:51 PM
2015-10-21 19:00:00,17.2,10.6,8:51 PM
2015-10-21 20:00:00,17.2,11.1,9:51 PM
2015-10-21 21:00:00,18.3,7.8,10:51 PM
2015-10-21 22:00:00,17.8,7.8,11:51 PM
2015-10-21 23:00:00,17.2,7.2,12:51 AM
2015-10-22 00:00:00,16.7,7.8,1:51 AM
2015-10-22 01:00:00,16.1,7.8,2:51 AM
2015-10-22 02:00:00,16.1,6.7,3:51 AM
2015-10-22 03:00:00,15.6,7.8,4:51 AM
2015-10-22 04:00:00,15.6,7.8,5:51 AM
2015-10-22 05:00:00,15.0,7.8,6:51 AM
2015-10-22 06:00:00,15.0,7.8,7:51 AM
2015-10-22 07:00:00,15.6,8.3,8:51 AM
2015-10-22 08:00:00,16.1,7.8,9:51 AM
2015-10-22 09:00:00,17.8,8.9,10:51 AM
2015-10-22 10:00:00,20.0,8.9,11:51 AM
2015-10-22 11:00:00,21.7,8.9,12:51 PM
2015-10-22 12:00:00,23.3,8.9,1:51 PM
2015-10-22 13:00:00,23.3,8.9,2:51 PM
2015-10-22 14:00:00,22.2,8.9,3:51 PM
2015-10-22 15:00:00,22.2,8.3,4:51 PM
2015-10-22 16:00:00,21.7,8.3,5:51 PM
2015-10-22 17:00:00,22.2,8.9,6:51 PM
2015-10-22 18:00:00,21.7,8.9,7:51 PM
2015-10-22 19:00:00,21.7,8.9,8:51 PM
2015-10-22 20:00:00,20.6,8.9,9:51 PM
2015-10-22 21:00:00,20.0,9.4,10:51 PM
2015-10-22 22:00:00,20.0,9.4,11:51 PM
2015-10-22 23:00:00,18.3,9.4,12:51 AM
2015-10-23 00:00:00,17.2,8.9,1:51 AM
2015-10-23 01:00:00,15.6,4.4,2:51 AM
2015-10-23 02:00:00,14.4,3.9,3:51 AM
2015-10-23 03:00:00,13.3,3.3,4:51 AM
2015-10-23 04:00:00,12.2,2.8,5:51 AM
2015-10-23 05:00:00,11.7,2.2,6:51 AM
2015-10-23 06:00:00,11.7,2.8,7:51 AM
2015-10-23 07:00:00,11.7,2.2,8:51 AM
2015-10-23 08:00:00,12.8,1.7,9:51 AM
2015-10-23 09:00:00,13.3,0.6,10:51 AM
2015-10-23 10:00:00,13.9,2.2,11:51 AM
2015-10-23 11:00:00,15.0,0.6,12:51 PM
2015-10-23 12:00:00,15.6,0.0,1:51 PM
2015-10-23 13:00:00,15.0,-1.1,2:51 PM
2015-10-23 14:00:00,14.4,-1.1,3:51 PM
2015-10-23 15:00:00,13.9,-1.1,4:51 PM
2015-10-23 16:00:00,12.8,-1.1,5:51 PM
2015-10-23 17:00:00,11.7,-2.2,6:51 PM
2015-10-23 18:00:00,10.6,-2.2,7:51 PM
2015-10-23 19:00:00,10.0,-1.7,8:51 PM
2015-10-23 20:00:00,8.9,-2.2,9:51 PM
2015-10-23 21:00:00,8.3,-2.2,10:51 PM
2015-10-23 22:00:00,8.3,-2.8,11:51 PM
2015-10-23 23:00:00,7.2,5.9,12:51 AM
2015-10-24 00:00:00,7.2,5.5,1:51 AM
2015-10-24 01:00:00,6.7,5.3,2:51 AM
2015-10-24 02:00:00,6.1,4.6,3:51 AM
2015-10-24 03:00:00,5.0,3.3,4:51 AM
2015-10-24 04:00:00,5.0,3.3,5:51 AM
2015-10-24 05:00:00,5.0,3.3,6:51 AM
2015-10-24 06:00:00,5.6,0.0,7:51 AM
2015-10-24 07:00:00,6.7,4.9,8:51 AM
2015-10-24 08:00:00,8.3,1.7,9:51 AM
2015-10-24 09:00:00,10.0,3.3,10:51 AM
2015-10-24 10:00:00,11.1,3.9,11:51 AM
2015-10-24 11:00:00,11.7,3.9,12:51 PM
2015-10-24 12:00:00,12.8,3.3,1:51 PM
2015-10-24 13:00:00,12.8,3.9,2:51 PM
2015-10-24 14:00:00,12.8,5.0,3:51 PM
2015-10-24 15:00:00,12.2,5.0,4:51 PM
2015-10-24 16:00:00,12.2,5.6,5:25 PM
2015-10-24 17:00:00,12.2,5.6,6:51 PM
2015-10-24 18:00:00,12.8,5.6,7:51 PM
2015-10-24 19:00:00,12.8,6.1,8:51 PM
2015-10-24 20:00:00,12.8,6.7,9:51 PM
2015-10-24 21:00:00,13.3,6.7,10:51 PM
2015-10-24 22:00:00,13.3,7.8,11:51 PM
2015-10-24 23:00:00,13.9,8.9,1:51 AM
2015-10-25 00:00:00,14.4,8.9,2:51 AM
2015-10-25 01:00:00,15.0,8.3,3:51 AM
2015-10-25 02:00:00,14.4,9.4,4:51 AM
2015-10-25 03:00:00,14.4,9.4,5:51 AM
2015-10-25 04:00:00,13.9,10.6,6:51 AM
2015-10-25 05:00:00,13.9,10.6,7:51 AM
2015-10-25 06:00:00,13.9,11.1,8:51 AM
2015-10-25 07:00:00,13.9,11.7,9:05 AM
2015-10-25 08:00:00,14.4,11.1,10:51 AM
2015-10-25 09:00:00,15.0,11.7,11:18 AM
2015-10-25 10:00:00,15.6,11.1,12:04 PM
2015-10-25 11:00:00,17.2,11.1,1:28 PM
2015-10-25 12:00:00,18.9,11.1,2:42 PM
2015-10-25 13:00:00,20.0,8.3,3:51 PM
2015-10-25 14:00:00,18.9,7.2,4:51 PM
2015-10-25 15:00:00,17.2,6.1,5:51 PM
2015-10-25 16:00:00,15.0,3.3,6:51 PM
2015-10-25 17:00:00,13.9,2.8,7:51 PM
2015-10-25 18:00:00,13.3,1.7,8:51 PM
2015-10-25 19:00:00,12.2,1.7,9:51 PM
2015-10-25 20:00:00,11.1,1.1,10:51 PM
2015-10-25 21:00:00,10.6,0.0,11:51 PM
2015-10-25 22:00:00,9.4,1.1,12:51 AM
2015-10-25 23:00:00,9.4,0.6,1:51 AM
2015-10-26 00:00:00,9.4,0.6,2:51 AM
2015-10-26 01:00:00,8.9,0.6,3:51 AM
2015-10-26 02:00:00,8.9,1.1,4:51 AM
2015-10-26 03:00:00,8.9,1.1,5:51 AM
2015-10-26 04:00:00,8.9,1.7,6:51 AM
2015-10-26 05:00:00,7.8,2.2,7:51 AM
2015-10-26 06:00:00,8.9,2.8,8:51 AM
2015-10-26 07:00:00,10.0,2.2,9:51 AM
2015-10-26 08:00:00,11.1,1.7,10:51 AM
2015-10-26 09:00:00,11.1,1.1,11:51 AM
2015-10-26 10:00:00,12.8,0.6,12:51 PM
2015-10-26 11:00:00,13.9,-0.6,1:51 PM
2015-10-26 12:00:00,14.4,0.0,2:51 PM
2015-10-26 13:00:00,13.9,0.0,3:51 PM
2015-10-26 14:00:00,13.9,0.6,4:51 PM
2015-10-26 15:00:00,12.2,1.1,5:51 PM
2015-10-26 16:00:00,11.7,-1.1,6:51 PM
2015-10-26 17:00:00,11.1,-1.1,7:51 PM
2015-10-26 18:00:00,11.1,-0.6,8:51 PM
2015-10-26 19:00:00,10.6,-1.1,9:51 PM
2015-10-26 20:00:00,10.0,0.0,10:51 PM
2015-10-26 21:00:00,9.4,-1.1,11:51 PM
2015-10-26 22:00:00,8.9,-2.2,12:51 AM
2015-10-26 23:00:00,8.9,-1.7,1:51 AM
2015-10-27 00:00:00,8.3,-1.1,2:51 AM
2015-10-27 01:00:00,8.3,0.0,3:51 AM
2015-10-27 02:00:00,8.3,1.7,4:51 AM
2015-10-27 03:00:00,7.8,6.6,5:51 AM
2015-10-27 04:00:00,7.8,7.1,6:51 AM
2015-10-27 05:00:00,7.8,2.2,7:51 AM
2015-10-27 06:00:00,9.4,2.8,8:51 AM
2015-10-27 07:00:00,11.1,3.3,9:51 AM
2015-10-27 08:00:00,12.2,4.4,10:51 AM
2015-10-27 09:00:00,14.4,5.6,11:51 AM
2015-10-27 10:00:00,15.0,3.9,12:51 PM
2015-10-27 11:00:00,14.4,4.4,1:51 PM
2015-10-27 12:00:00,14.4,3.9,2:51 PM
2015-10-27 13:00:00,14.4,3.3,3:51 PM
2015-10-27 14:00:00,13.9,3.9,4:51 PM
2015-10-27 15:00:00,12.8,4.4,5:51 PM
2015-10-27 16:00:00,12.8,3.9,6:51 PM
2015-10-27 17:00:00,12.8,3.9,7:51 PM
2015-10-27 18:00:00,12.2,4.4,8:51 PM
2015-10-27 19:00:00,11.7,4.4,9:51 PM
2015-10-27 20:00:00,11.1,5.0,10:51 PM
2015-10-27 21:00:00,11.1,5.6,11:51 PM
2015-10-27 22:00:00,11.1,6.1,12:51 AM
2015-10-27 23:00:00,12.2,6.1,1:51 AM
2015-10-28 00:00:00,12.2,6.7,2:51 AM
2015-10-28 01:00:00,12.8,7.2,3:44 AM
2015-10-28 02:00:00,12.8,7.2,4:25 AM
2015-10-28 03:00:00,13.3,8.3,5:51 AM
2015-10-28 04:00:00,13.3,8.3,6:51 AM
2015-10-28 05:00:00,13.3,8.9,7:51 AM
2015-10-28 06:00:00,13.9,8.9,8:51 AM
2015-10-28 07:00:00,13.9,9.4,9:15 AM
2015-10-28 08:00:00,15.6,11.7,10:51 AM
2015-10-28 09:00:00,15.0,12.8,11:28 AM
2015-10-28 10:00:00,15.6,12.8,12:13 PM
2015-10-28 11:00:00,15.6,13.3,1:05 PM
2015-10-28 12:00:00,16.1,13.9,2:08 PM
2015-10-28 13:00:00,16.7,15.0,3:25 PM
2015-10-28 14:00:00,17.2,15.6,4:19 PM
2015-10-28 15:00:00,18.3,16.7,5:00 PM
2015-10-28 16:00:00,19.4,17.2,6:51 PM
2015-10-28 17:00:00,19.4,17.8,7:51 PM
2015-10-28 18:00:00,19.4,17.8,8:03 PM
2015-10-28 19:00:00,19.4,17.8,9:25 PM
2015-10-28 20:00:00,19.4,17.8,10:35 PM
2015-10-28 21:00:00,20.0,17.8,11:04 PM
2015-10-28 22:00:00,20.6,18.3,12:02 AM
2015-10-28 23:00:00,20.6,18.3,1:51 AM
2015-10-29 00:00:00,20.6,18.3,2:51 AM
2015-10-29 01:00:00,20.6,18.3,3:51 AM
2015-10-29 02:00:00,20.6,18.3,4:01 AM
2015-10-29 03:00:00,17.8,15.6,5:51 AM
2015-10-29 04:00:00,17.8,15.0,6:51 AM
2015-10-29 05:00:00,18.0,16.0,7:49 AM
2015-10-29 06:00:00,18.3,15.0,8:51 AM
2015-10-29 07:00:00,18.9,15.0,9:51 AM
2015-10-29 08:00:00,20.0,13.9,10:51 AM
2015-10-29 09:00:00,21.7,12.2,11:51 AM
2015-10-29 10:00:00,21.1,8.3,12:51 PM
2015-10-29 11:00:00,21.1,6.1,1:51 PM
2015-10-29 12:00:00,20.0,5.6,2:51 PM
2015-10-29 13:00:00,20.0,4.4,3:51 PM
2015-10-29 14:00:00,20.0,3.9,4:51 PM
2015-10-29 15:00:00,18.9,0.0,5:51 PM
2015-10-29 16:00:00,17.8,-0.6,6:51 PM
2015-10-29 17:00:00,17.2,0.0,7:51 PM
2015-10-29 18:00:00,16.1,1.1,8:51 PM
2015-10-29 19:00:00,16.1,1.7,9:51 PM
2015-10-29 20:00:00,15.6,1.7,10:51 PM
2015-10-29 21:00:00,15.0,0.6,11:51 PM
2015-10-29 22:00:00,13.9,0.6,12:51 AM
2015-10-29 23:00:00,13.3,-0.6,1:51 AM
2015-10-30 00:00:00,12.8,-0.6,2:51 AM
2015-10-30 01:00:00,12.2,-1.1,3:51 AM
2015-10-30 02:00:00,11.1,-1.1,4:51 AM
2015-10-30 03:00:00,10.6,-1.7,5:51 AM
2015-10-30 04:00:00,10.6,-1.1,6:51 AM
2015-10-30 05:00:00,10.0,-0.6,7:51 AM
2015-10-30 06:00:00,10.6,0.6,8:51 AM
2015-10-30 07:00:00,11.7,1.1,9:51 AM
2015-10-30 08:00:00,13.3,1.1,10:51 AM
2015-10-30 09:00:00,14.4,1.1,11:51 AM
2015-10-30 10:00:00,15.0,1.7,12:51 PM
2015-10-30 11:00:00,15.6,1.1,1:51 PM
2015-10-30 12:00:00,15.6,0.0,2:51 PM
2015-10-30 13:00:00,15.0,-1.1,3:51 PM
2015-10-30 14:00:00,13.3,-2.2,4:51 PM
2015-10-30 15:00:00,12.2,-1.7,5:51 PM
2015-10-30 16:00:00,11.7,-1.7,6:51 PM
2015-10-30 17:00:00,11.7,-2.2,7:51 PM
2015-10-30 18:00:00,11.1,-1.7,8:51 PM
2015-10-30 19:00:00,10.6,-1.7,9:51 PM
2015-10-30 20:00:00,10.0,-1.7,10:51 PM
2015-10-30 21:00:00,9.4,-1.7,11:51 PM
2015-10-30 22:00:00,8.9,-1.7,12:51 AM
2015-10-30 23:00:00,8.3,-1.1,1:51 AM
2015-10-31 00:00:00,7.2,5.9,2:51 AM
2015-10-31 01:00:00,6.7,5.3,3:51 AM
2015-10-31 02:00:00,6.1,5.2,4:51 AM
2015-10-31 03:00:00,6.1,4.6,5:51 AM
2015-10-31 04:00:00,6.1,5.2,6:51 AM
2015-10-31 05:00:00,6.1,-0.6,7:51 AM
2015-10-31 06:00:00,7.2,-1.1,8:51 AM
2015-10-31 07:00:00,8.3,-0.6,9:51 AM
2015-10-31 08:00:00,9.4,-1.1,10:51 AM
2015-10-31 09:00:00,11.1,0.0,11:51 AM
2015-10-31 10:00:00,12.2,0.0,12:51 PM
2015-10-31 11:00:00,12.2,-0.6,1:51 PM
2015-10-31 12:00:00,12.2,0.0,2:51 PM
2015-10-31 13:00:00,12.8,0.6,3:51 PM
2015-10-31 14:00:00,12.2,0.6,4:51 PM
2015-10-31 15:00:00,11.1,2.8,5:51 PM
2015-10-31 16:00:00,11.7,4.4,6:51 PM
2015-10-31 17:00:00,11.1,3.9,7:51 PM
2015-10-31 18:00:00,11.7,1.7,8:51 PM
2015-10-31 19:00:00,11.7,0.6,9:51 PM
2015-10-31 20:00:00,11.1,1.7,10:51 PM
2015-10-31 21:00:00,12.2,2.8,11:51 PM
2015-10-31 22:00:00,12.2,2.8,12:51 AM
2015-10-31 23:00:00,12.8,3.3,1:51 AM
2015-11-01 00:00:00,12.8,5.0,2:51 AM
2015-11-01 01:00:00,12.2,6.1,3:51 AM
2015-11-01 02:00:00,12.8,6.7,4:51 AM
2015-11-01 03:00:00,13.3,7.2,5:51 AM
2015-11-01 04:00:00,13.3,7.2,6:51 AM
2015-11-01 05:00:00,14.4,8.3,7:51 AM
2015-11-01 06:00:00,14.4,8.3,8:51 AM
2015-11-01 07:00:00,15.0,7.8,9:51 AM
2015-11-01 08:00:00,15.6,8.3,10:51 AM
2015-11-01 09:00:00,16.7,8.9,11:51 AM
2015-11-01 10:00:00,16.7,8.9,12:51 PM
2015-11-01 11:00:00,17.2,9.4,1:51 PM
2015-11-01 12:00:00,17.8,9.4,2:51 PM
2015-11-01 13:00:00,17.8,9.4,3:51 PM
2015-11-01 14:00:00,17.8,8.9,4:51 PM
2015-11-01 15:00:00,17.2,8.9,5:51 PM
2015-11-01 16:00:00,16.1,10.6,6:51 PM
2015-11-01 17:00:00,16.7,10.6,7:51 PM
2015-11-01 18:00:00,16.1,10.6,8:51 PM
2015-11-01 19:00:00,15.6,10.6,9:51 PM
2015-11-01 20:00:00,15.6,10.0,10:51 PM
2015-11-01 21:00:00,15.0,9.4,12:51 AM
2015-11-01 22:00:00,13.9,8.3,1:51 AM
2015-11-01 23:00:00,12.8,7.8,2:51 AM
2015-11-02 00:00:00,13.3,7.2,3:51 AM
2015-11-02 01:00:00,13.3,6.1,4:51 AM
2015-11-02 02:00:00,12.8,6.1,5:51 AM
2015-11-02 03:00:00,13.3,5.6,6:51 AM
2015-11-02 04:00:00,13.9,5.6,7:51 AM
2015-11-02 05:00:00,14.4,6.7,8:51 AM
2015-11-02 06:00:00,15.6,5.0,9:51 AM
2015-11-02 07:00:00,16.1,5.0,10:51 AM
2015-11-02 08:00:00,16.7,5.0,11:51 AM
2015-11-02 09:00:00,17.2,5.0,12:51 PM
2015-11-02 10:00:00,17.2,5.6,1:51 PM
2015-11-02 11:00:00,17.2,5.6,2:51 PM
2015-11-02 12:00:00,16.7,5.6,3:51 PM
2015-11-02 13:00:00,16.1,5.6,4:51 PM
2015-11-02 14:00:00,15.6,6.1,5:51 PM
2015-11-02 15:00:00,15.6,5.6,6:51 PM
2015-11-02 16:00:00,15.0,5.6,7:51 PM
2015-11-02 17:00:00,15.0,5.6,8:51 PM
2015-11-02 18:00:00,13.9,5.6,9:51 PM
2015-11-02 19:00:00,13.3,6.1,10:51 PM
2015-11-02 20:00:00,13.3,5.6,11:51 PM
2015-11-02 21:00:00,12.8,5.6,12:51 AM
2015-11-02 22:00:00,12.8,6.1,1:51 AM
2015-11-02 23:00:00,11.7,6.1,2:51 AM
2015-11-03 00:00:00,11.7,5.6,3:51 AM
2015-11-03 01:00:00,11.1,5.6,4:51 AM
2015-11-03 02:00:00,10.6,5.6,5:51 AM
2015-11-03 03:00:00,10.0,5.6,6:51 AM
2015-11-03 04:00:00,12.2,6.1,7:51 AM
2015-11-03 05:00:00,15.0,6.7,8:51 AM
2015-11-03 06:00:00,16.1,6.1,9:51 AM
2015-11-03 07:00:00,17.8,6.1,10:51 AM
2015-11-03 08:00:00,20.0,6.7,11:51 AM
2015-11-03 09:00:00,21.7,6.1,12:51 PM
2015-11-03 10:00:00,22.2,5.6,1:51 PM
2015-11-03 11:00:00,22.2,6.1,2:51 PM
2015-11-03 12:00:00,21.7,6.1,3:51 PM
2015-11-03 13:00:00,20.6,5.6,4:51 PM
2015-11-03 14:00:00,20.6,5.6,5:51 PM
2015-11-03 15:00:00,20.0,5.6,6:51 PM
2015-11-03 16:00:00,18.9,7.2,7:51 PM
2015-11-03 17:00:00,19.4,6.7,8:51 PM
2015-11-03 18:00:00,18.9,6.1,9:51 PM
2015-11-03 19:00:00,17.8,6.1,10:51 PM
2015-11-03 20:00:00,17.2,6.1,11:51 PM
2015-11-03 21:00:00,16.1,6.7,12:51 AM
2015-11-03 22:00:00,13.9,8.3,1:51 AM
2015-11-03 23:00:00,13.9,8.3,2:51 AM
2015-11-04 00:00:00,14.4,6.7,3:51 AM
2015-11-04 01:00:00,13.9,8.9,4:51 AM
2015-11-04 02:00:00,14.4,7.8,5:51 AM
2015-11-04 03:00:00,13.3,7.2,6:51 AM
2015-11-04 04:00:00,15.6,8.3,7:51 AM
2015-11-04 05:00:00,17.2,7.8,8:51 AM
2015-11-04 06:00:00,17.8,8.3,9:51 AM
2015-11-04 07:00:00,18.9,8.9,10:51 AM
2015-11-04 08:00:00,20.6,8.3,11:51 AM
2015-11-04 09:00:00,21.1,8.9,12:51 PM
2015-11-04 10:00:00,20.6,7.2,1:51 PM
2015-11-04 11:00:00,20.0,7.2,2:51 PM
2015-11-04 12:00:00,18.3,7.2,3:51 PM
2015-11-04 13:00:00,17.2,8.3,4:51 PM
2015-11-04 14:00:00,16.1,9.4,5:51 PM
2015-11-04 15:00:00,16.1,10.0,6:51 PM
2015-11-04 16:00:00,15.6,11.1,7:51 PM
2015-11-04 17:00:00,15.6,11.7,8:51 PM
